original_index,name,zone,rating,votes,cuisine,price_range,price_symbol,maps_url,lat,lon,geocode_query_used
4287,Waggon 31,Praterstern,4.2,14 votes,cafe,€9 - €22,€€,https://www.google.com/maps/search/?api=1&query=4717.+Waggon+31%2C+Praterstern%2C+Vienna,48.2184638,16.3941852,"Praterstern, Vienna, Austria"
4288,Entertainmentcenter Gasometer,Gasometer,4.3,800 votes,cafe,,€,https://www.google.com/maps/search/?api=1&query=4718.+Entertainmentcenter+Gasometer%2C+Gasometer%2C+Vienna,48.1851441,16.4174702,"Gasometer, Vienna, Austria"
4289,SiL - coffee breakfast & more,Museumsquartier,4.8,1373 votes,desserts,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=4721.+SiL+-+coffee+breakfast+%26+more%2C+Museumsquartier%2C+Vienna,48.2031826,16.3593538,"Museumsquartier, Vienna, Austria"
4290,Schaukuchl,Landstraße,4.9,286 votes,asian,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=4722.+Schaukuchl%2C+Landstra%C3%9Fe%2C+Vienna,48.209991,16.3862745,"Schaukuchl, Landstraße, Vienna, Austria"
4291,Ezgi,Rathaus,4.6,146 votes,pizzeria,€1 - €10,€,https://www.google.com/maps/search/?api=1&query=4723.+Ezgi%2C+Rathaus%2C+Vienna,48.2108257,16.3565728,"Rathaus, Vienna, Austria"
4292,Franz-Josefs-Stüberl,Friedensbrücke,4.1,62 votes,pub & bar,€1 - €10,€,https://www.google.com/maps/search/?api=1&query=4725.+Franz-Josefs-St%C3%BCberl%2C+Friedensbr%C3%BCcke%2C+Vienna,48.22771,16.364119,"Friedensbrücke, Vienna, Austria"
4293,Dürüm,Handelskai,3,72 votes,restaurant,,€,https://www.google.com/maps/search/?api=1&query=4726.+D%C3%BCr%C3%BCm%2C+Handelskai%2C+Vienna,48.240393,16.3858676,"Dürüm, Handelskai, Vienna, Austria"
4294,Gin Gallery,Schwedenplatz,4.8,57 votes,wine bar,€10 - €20,€,https://www.google.com/maps/search/?api=1&query=4727.+Gin+Gallery%2C+Schwedenplatz%2C+Vienna,48.2117248,16.3785895,"Schwedenplatz, Vienna, Austria"
4295,Barbatti fine food,Taubstummengasse,4.6,51 votes,cafe,,€,https://www.google.com/maps/search/?api=1&query=4728.+Barbatti+fine+food%2C+Taubstummengasse%2C+Vienna,48.1936873,16.3704158,"Taubstummengasse, Vienna, Austria"
4296,Cafe Chicago,Troststraße,3.8,80 votes,cafe,,€,https://www.google.com/maps/search/?api=1&query=4729.+Cafe+Chicago%2C+Troststra%C3%9Fe%2C+Vienna,48.1690181,16.3802682,"Troststraße, Vienna, Austria"
4297,Simitchi,Heiligenstadt,4.1,107 votes,cafe,€1 - €10,€,https://www.google.com/maps/search/?api=1&query=4730.+Simitchi%2C+Heiligenstadt%2C+Vienna,48.254899,16.3567055,"Heiligenstadt, Vienna, Austria"
4298,Eurest,Kaisermühlen,3.7,35 votes,unknown,,,https://www.google.com/maps/search/?api=1&query=4731.+Eurest%2C+Kaiserm%C3%BChlen%2C+Vienna,48.2281313,16.4202533,"Kaisermühlen, Vienna, Austria"
4299,Intermezzo Bar,Stadtpark,4.7,140 votes,pub & bar,€22 - €43,€€€,https://www.google.com/maps/search/?api=1&query=4732.+Intermezzo+Bar%2C+Stadtpark%2C+Vienna,48.2047673,16.3796777,"Stadtpark, Vienna, Austria"
4300,Imbiss Mina,Thaliastraße,4.7,96 votes,pizzeria,€1 - €10,€€,https://www.google.com/maps/search/?api=1&query=4733.+Imbiss+Mina%2C+Thaliastra%C3%9Fe%2C+Vienna,48.2078001,16.3380073,"Thaliastraße, Vienna, Austria"
4301,Barke's Audimax Cafe & Buffet,Schottentor,4,110 votes,cafeteria,€1 - €10,€,https://www.google.com/maps/search/?api=1&query=4734.+Barke%27s+Audimax+Cafe+%26+Buffet%2C+Schottentor%2C+Vienna,48.2150535,16.3629074,"Schottentor, Vienna, Austria"
4302,Shebeen Irish Pub,Rathaus,4.9,1634 votes,pub & bar,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=4735.+Shebeen+Irish+Pub%2C+Rathaus%2C+Vienna,48.2108257,16.3565728,"Rathaus, Vienna, Austria"
4303,CRO,Schwedenplatz,4.7,861 votes,cafe,€1 - €10,€€,https://www.google.com/maps/search/?api=1&query=4736.+CRO%2C+Schwedenplatz%2C+Vienna,48.2117248,16.3785895,"Schwedenplatz, Vienna, Austria"
4304,Café Benedikt,Rochusgasse,5,706 votes,cafe,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=4737.+Caf%C3%A9+Benedikt%2C+Rochusgasse%2C+Vienna,48.2020851,16.3922544,"Rochusgasse, Vienna, Austria"
4305,Cooper's No1,Kardinal-Nagl-Platz,5,835 votes,pub & bar,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=4738.+Cooper%27s+No1%2C+Kardinal-Nagl-Platz%2C+Vienna,48.1975587,16.3998831,"Kardinal-Nagl-Platz, Vienna, Austria"
4306,Gasthaus Holzhütte,Niederhofstraße,4.1,16 votes,austrian,,€,https://www.google.com/maps/search/?api=1&query=4740.+Gasthaus+Holzh%C3%BCtte%2C+Niederhofstra%C3%9Fe%2C+Vienna,48.1807684,16.331145,"Niederhofstraße, Vienna, Austria"
4307,Schutzhaus,Donaumarina,4.4,328 votes,austrian,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=4741.+Schutzhaus%2C+Donaumarina%2C+Vienna,48.2064521,16.4315903,"Donaumarina, Vienna, Austria"
4308,Porgy & Bess,Stubentor,4.6,174 votes,club,€9 - €22,€€,https://www.google.com/maps/search/?api=1&query=4743.+Porgy+%26+Bess%2C+Stubentor%2C+Vienna,48.2069483,16.3792758,"Stubentor, Vienna, Austria"
4309,Café-Konditorei Aida,Karlsplatz,4.7,2184 votes,desserts,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=4744.+Caf%C3%A9-Konditorei+Aida%2C+Karlsplatz%2C+Vienna,48.2016089,16.369139,"Karlsplatz, Vienna, Austria"
4310,The Bogside Inn - Irish Country Pub,Rathaus,5,864 votes,pub & bar,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=4745.+The+Bogside+Inn+-+Irish+Country+Pub%2C+Rathaus%2C+Vienna,48.2108257,16.3565728,"Rathaus, Vienna, Austria"
4311,Afoch Gmiatlich,Aderklaaer Straße,4.4,18 votes,unknown,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=4746.+Afoch+Gmiatlich%2C+Aderklaaer+Stra%C3%9Fe%2C+Vienna,48.2634265,16.4516287,"Aderklaaer Straße, Vienna, Austria"
4312,Tri Caffe,Schottentor,3.8,18 votes,georgian cafe,€9 - €22,€€,https://www.google.com/maps/search/?api=1&query=4747.+Tri+Caffe%2C+Schottentor%2C+Vienna,48.2150535,16.3629074,"Schottentor, Vienna, Austria"
4313,Vanilla Cafe,Burggasse-Stadthalle,4.6,117 votes,cafe,€1 - €10,€,https://www.google.com/maps/search/?api=1&query=4748.+Vanilla+Cafe%2C+Burggasse-Stadthalle%2C+Vienna,48.2033124,16.3371994,"Burggasse-Stadthalle, Vienna, Austria"
4314,Pickwick's,Schwedenplatz,5,2067 votes,cafe,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=4749.+Pickwick%27s%2C+Schwedenplatz%2C+Vienna,48.2117248,16.3785895,"Schwedenplatz, Vienna, Austria"
4315,The Golden Harp - Irish Pub Landstraße,Rochusgasse,4.9,2956 votes,pub & bar,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=4750.+The+Golden+Harp+-+Irish+Pub+Landstra%C3%9Fe%2C+Rochusgasse%2C+Vienna,48.2020851,16.3922544,"Rochusgasse, Vienna, Austria"
4316,Café Papa Joe,Neulaa,4.2,36 votes,cafe,,€,https://www.google.com/maps/search/?api=1&query=4751.+Caf%C3%A9+Papa+Joe%2C+Neulaa%2C+Vienna,48.1457661,16.3856058,"Neulaa, Vienna, Austria"
4317,Four Bells - Pub,Taubstummengasse,4.9,2088 votes,pub & bar,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=4752.+Four+Bells+-+Pub%2C+Taubstummengasse%2C+Vienna,48.1936873,16.3704158,"Taubstummengasse, Vienna, Austria"
4318,Vino Wien Weinbar in Wien,Rathaus,4.9,426 votes,wine bar,€20 - €30,€€,https://www.google.com/maps/search/?api=1&query=4753.+Vino+Wien+Weinbar+in+Wien%2C+Rathaus%2C+Vienna,48.2108257,16.3565728,"Rathaus, Vienna, Austria"
4319,Die Schankwirtschaft im Augarten,Roßauer Lände,4.3,1014 votes,vegetarian options,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=4754.+Die+Schankwirtschaft+im+Augarten%2C+Ro%C3%9Fauer+L%C3%A4nde%2C+Vienna,48.2223375,16.3675722,"Roßauer Lände, Vienna, Austria"
4320,Türkis Bahnhof Meidling,Bahnhof Meidling,2.9,59 votes,restaurant,€1 - €10,€€,https://www.google.com/maps/search/?api=1&query=4755.+T%C3%BCrkis+Bahnhof+Meidling%2C+Bahnhof+Meidling%2C+Vienna,48.173527,16.3314176,"Bahnhof Meidling, Vienna, Austria"
4321,Bánh Mì,Karlsplatz,5,695 votes,vietnamese,€10 - €20,€,https://www.google.com/maps/search/?api=1&query=4756.+B%C3%A1nh+M%C3%AC%2C+Karlsplatz%2C+Vienna,48.2016089,16.369139,"Karlsplatz, Vienna, Austria"
4322,Cafe Kunsthalle,Karlsplatz,4.3,18 votes,cafe,,,https://www.google.com/maps/search/?api=1&query=4757.+Cafe+Kunsthalle%2C+Karlsplatz%2C+Vienna,48.2016089,16.369139,"Karlsplatz, Vienna, Austria"
4323,Rakki Delicious,Stadion,2.6,12 votes,sushi,,€,https://www.google.com/maps/search/?api=1&query=4758.+Rakki+Delicious%2C+Stadion%2C+Vienna,48.2104985,16.4204937,"Stadion, Vienna, Austria"
4324,Iss-Indisch Fine Indian Cuisine,Erlaaer Straße,4.1,26 votes,indian,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=4759.+Iss-Indisch+Fine+Indian+Cuisine%2C+Erlaaer+Stra%C3%9Fe%2C+Vienna,48.1419866,16.3165351,"Erlaaer Straße, Vienna, Austria"
4325,lutz,Museumsquartier,4.5,1006 votes,pub & bar,€9 - €22,€€,https://www.google.com/maps/search/?api=1&query=4761.+lutz%2C+Museumsquartier%2C+Vienna,48.2031826,16.3593538,"Museumsquartier, Vienna, Austria"
4326,Baschly,Messe-Prater,4.9,762 votes,other,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=4762.+Baschly%2C+Messe-Prater%2C+Vienna,48.2177786,16.4049308,"Messe-Prater, Vienna, Austria"
4327,Weinexpedit Vinothek,Spittelau,4.4,26 votes,wine bar,,,https://www.google.com/maps/search/?api=1&query=4763.+Weinexpedit+Vinothek%2C+Spittelau%2C+Vienna,48.2355915,16.358076,"Spittelau, Vienna, Austria"
4328,Bier Keissler,Hütteldorf,4.2,47 votes,beer bar,€9 - €22,€€,https://www.google.com/maps/search/?api=1&query=4764.+Bier+Keissler%2C+H%C3%BCtteldorf%2C+Vienna,48.1982016,16.2616419,"Bier Keissler, Hütteldorf, Vienna, Austria"
4329,Louisiana Blues Pub,Taubstummengasse,4.5,125 votes,pub & bar,,€,https://www.google.com/maps/search/?api=1&query=4766.+Louisiana+Blues+Pub%2C+Taubstummengasse%2C+Vienna,48.1936873,16.3704158,"Taubstummengasse, Vienna, Austria"
4330,Café Zartl,Rochusgasse,4.8,922 votes,cafe,,€€,https://www.google.com/maps/search/?api=1&query=4767.+Caf%C3%A9+Zartl%2C+Rochusgasse%2C+Vienna,48.2020851,16.3922544,"Rochusgasse, Vienna, Austria"
4331,Capsule-Salon de Champagne Champagner-Bar und Shop Wien,Herrengasse,4.9,150 votes,pub & bar,€9 - €22,€€,https://www.google.com/maps/search/?api=1&query=4768.+Capsule-Salon+de+Champagne+Champagner-Bar+und+Shop+Wien%2C+Herrengasse%2C+Vienna,48.209398,16.3656353,"Herrengasse, Vienna, Austria"
4332,Ströck,Hietzing,4.6,48 votes,european,,€,https://www.google.com/maps/search/?api=1&query=4769.+Str%C3%B6ck%2C+Hietzing%2C+Vienna,48.1875682,16.303818,"Ströck, Hietzing, Vienna, Austria"
4333,Kleines Wiener Café // Toluka Kaffee,Rathaus,4.4,192 votes,cafe,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=4770.+Kleines+Wiener+Caf%C3%A9+%2F%2F+Toluka+Kaffee%2C+Rathaus%2C+Vienna,48.2108257,16.3565728,"Rathaus, Vienna, Austria"
4334,Hühnerparadies,Floridsdorf,4.4,353 votes,american,€1 - €10,€,https://www.google.com/maps/search/?api=1&query=4774.+H%C3%BChnerparadies%2C+Floridsdorf%2C+Vienna,48.2571095,16.3970268,"Hühnerparadies, Floridsdorf, Vienna, Austria"
4335,Turnhalle,Gumpendorfer Straße,4.6,92 votes,vegetarian,€9 - €22,€€,https://www.google.com/maps/search/?api=1&query=4775.+Turnhalle%2C+Gumpendorfer+Stra%C3%9Fe%2C+Vienna,48.1909404,16.3375369,"Gumpendorfer Straße, Vienna, Austria"
4336,Rumba & Mambo,Donauinsel,4.3,32 votes,club,€9 - €22,€€,https://www.google.com/maps/search/?api=1&query=4776.+Rumba+%26+Mambo%2C+Donauinsel%2C+Vienna,48.2266222,16.4122605,"Donauinsel, Vienna, Austria"
4337,Pizzeria La Jean,Reumannplatz,4.3,57 votes,pizzeria,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=4777.+Pizzeria+La+Jean%2C+Reumannplatz%2C+Vienna,48.174919,16.377918,"Reumannplatz, Vienna, Austria"
4338,daylounge café.bistro.bar,Landstraße,4.4,1237 votes,cafe,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=4778.+daylounge+caf%C3%A9.bistro.bar%2C+Landstra%C3%9Fe%2C+Vienna,48.2058657,16.3847116,"daylounge café.bistro.bar, Landstraße, Vienna, Austria"
4339,Gelati Alberti (Gelateria - Cafe - Bar),Nestroyplatz,4.8,632 votes,desserts,€1 - €10,€,https://www.google.com/maps/search/?api=1&query=4779.+Gelati+Alberti+%28Gelateria+-+Cafe+-+Bar%29%2C+Nestroyplatz%2C+Vienna,48.2153104,16.3855453,"Nestroyplatz, Vienna, Austria"
4340,Cuban Mojito Bar,Herrengasse,4.8,150 votes,cocktail bar,€9 - €22,€€,https://www.google.com/maps/search/?api=1&query=4780.+Cuban+Mojito+Bar%2C+Herrengasse%2C+Vienna,48.209398,16.3656353,"Herrengasse, Vienna, Austria"
4341,HANSI MOSER BAR - steh mocht sche,Pilgramgasse,4.5,34 votes,pub & bar,,€€€€,https://www.google.com/maps/search/?api=1&query=4781.+HANSI+MOSER+BAR+-+steh+mocht+sche%2C+Pilgramgasse%2C+Vienna,48.1921283,16.3542814,"Pilgramgasse, Vienna, Austria"
4342,"dean&david Bowls, Salate, Curries & Snacks im Erste Campus Wien",Südtiroler Platz-Hauptbahnhof,4.7,289 votes,fast food,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=4782.+dean%26david+Bowls%2C+Salate%2C+Curries+%26+Snacks+im+Erste+Campus+Wien%2C+S%C3%BCdtiroler+Platz-Hauptbahnhof%2C+Vienna,48.187103,16.3734414,"Südtiroler Platz-Hauptbahnhof, Vienna, Austria"
4343,Vinothek Rochus,Rochusgasse,5,635 votes,pub & bar,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=4783.+Vinothek+Rochus%2C+Rochusgasse%2C+Vienna,48.2020851,16.3922544,"Rochusgasse, Vienna, Austria"
4344,Spenadl,Krieau,4.4,31 votes,pub & bar,€1 - €10,€,https://www.google.com/maps/search/?api=1&query=4784.+Spenadl%2C+Krieau%2C+Vienna,48.2146912,16.4137446,"Krieau, Vienna, Austria"
4345,Café Else,Praterstern,5,527 votes,cafe,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=4785.+Caf%C3%A9+Else%2C+Praterstern%2C+Vienna,48.2184638,16.3941852,"Praterstern, Vienna, Austria"
4346,Cascade Bar,Stadtpark,4.7,235 votes,pub & bar,€20 - €30,€€€,https://www.google.com/maps/search/?api=1&query=4787.+Cascade+Bar%2C+Stadtpark%2C+Vienna,48.2047673,16.3796777,"Stadtpark, Vienna, Austria"
4347,Eissalon Marcello,Pilgramgasse,4.4,58 votes,unknown,€9 - €22,€€,https://www.google.com/maps/search/?api=1&query=4788.+Eissalon+Marcello%2C+Pilgramgasse%2C+Vienna,48.1921283,16.3542814,"Pilgramgasse, Vienna, Austria"
4348,Gasometer City,Gasometer,4.2,2877 votes,vegetarian,€9 - €22,€€,https://www.google.com/maps/search/?api=1&query=4789.+Gasometer+City%2C+Gasometer%2C+Vienna,48.1851441,16.4174702,"Gasometer, Vienna, Austria"
4349,Weltmeister Kebap,Währinger Straße-Volksoper,4,132 votes,bbq,€9 - €22,€€,https://www.google.com/maps/search/?api=1&query=4790.+Weltmeister+Kebap%2C+W%C3%A4hringer+Stra%C3%9Fe-Volksoper%2C+Vienna,48.2255878,16.3495046,"Währinger Straße-Volksoper, Vienna, Austria"
4350,Kleidung,Kettenbrückengasse,4.4,23 votes,pizzeria,,,https://www.google.com/maps/search/?api=1&query=4791.+Kleidung%2C+Kettenbr%C3%BCckengasse%2C+Vienna,48.1966328,16.358092,"Kettenbrückengasse, Vienna, Austria"
4351,Quimbara Ritmo Latino Events,Museumsquartier,4.3,87 votes,club,,,https://www.google.com/maps/search/?api=1&query=4794.+Quimbara+Ritmo+Latino+Events%2C+Museumsquartier%2C+Vienna,48.2031826,16.3593538,"Museumsquartier, Vienna, Austria"
4352,Vinogin Bar,Schwedenplatz,5,452 votes,wine bar,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=4795.+Vinogin+Bar%2C+Schwedenplatz%2C+Vienna,48.2117248,16.3785895,"Schwedenplatz, Vienna, Austria"
4353,Garbanzo - Falafel & Hummus Bar,Josefstädter Straße,5,406 votes,vegetarian,€3 - €7,€,https://www.google.com/maps/search/?api=1&query=4796.+Garbanzo+-+Falafel+%26+Hummus+Bar%2C+Josefst%C3%A4dter+Stra%C3%9Fe%2C+Vienna,48.2114659,16.3391653,"Josefstädter Straße, Vienna, Austria"
4354,Tasty Kebap Pizza,Karlsplatz,3.8,526 votes,fast food,€1 - €10,€,https://www.google.com/maps/search/?api=1&query=4797.+Tasty+Kebap+Pizza%2C+Karlsplatz%2C+Vienna,48.2016089,16.369139,"Karlsplatz, Vienna, Austria"
4355,Gösserstüberl,Simmering,4.2,30 votes,pub & bar,€10 - €20,€,https://www.google.com/maps/search/?api=1&query=4798.+G%C3%B6sserst%C3%BCberl%2C+Simmering%2C+Vienna,48.1727094,16.4176632,"Gösserstüberl, Simmering, Vienna, Austria"
4356,Café Gitarre,Südtiroler Platz-Hauptbahnhof,4.9,705 votes,cafe,,€,https://www.google.com/maps/search/?api=1&query=4799.+Caf%C3%A9+Gitarre%2C+S%C3%BCdtiroler+Platz-Hauptbahnhof%2C+Vienna,48.187103,16.3734414,"Südtiroler Platz-Hauptbahnhof, Vienna, Austria"
4357,Live Music Club REPLUGGED,Volkstheater,4.1,191 votes,club,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=4800.+Live+Music+Club+REPLUGGED%2C+Volkstheater%2C+Vienna,48.2052001,16.3569913,"Volkstheater, Vienna, Austria"
4358,das café,Volkstheater,4.9,1633 votes,cafe,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=4801.+das+caf%C3%A9%2C+Volkstheater%2C+Vienna,48.2052001,16.3569913,"Volkstheater, Vienna, Austria"
4359,fritz von stuwer,Messe-Prater,5,405 votes,pub & bar,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=4802.+fritz+von+stuwer%2C+Messe-Prater%2C+Vienna,48.2177786,16.4049308,"Messe-Prater, Vienna, Austria"
4360,Luxus Kebap,Bahnhof Meidling,4.3,69 votes,unknown,€1 - €10,€,https://www.google.com/maps/search/?api=1&query=4803.+Luxus+Kebap%2C+Bahnhof+Meidling%2C+Vienna,48.173527,16.3314176,"Bahnhof Meidling, Vienna, Austria"
4361,Paolo Bortolotti,Neubaugasse,5,970 votes,cafe,€1 - €10,€€,https://www.google.com/maps/search/?api=1&query=4804.+Paolo+Bortolotti%2C+Neubaugasse%2C+Vienna,48.1993161,16.3526723,"Neubaugasse, Vienna, Austria"
4362,Cafe Scalina,Kardinal-Nagl-Platz,5,205 votes,cafe,€1 - €10,€€,https://www.google.com/maps/search/?api=1&query=4806.+Cafe+Scalina%2C+Kardinal-Nagl-Platz%2C+Vienna,48.1975587,16.3998831,"Kardinal-Nagl-Platz, Vienna, Austria"
4363,Michaels Bier & Wein Bar,Schottenring,5,214 votes,pub & bar,€20 - €30,€€,https://www.google.com/maps/search/?api=1&query=4807.+Michaels+Bier+%26+Wein+Bar%2C+Schottenring%2C+Vienna,48.2165452,16.3719681,"Schottenring, Vienna, Austria"
4364,Lucy Bar im Belvedere 21,Südtiroler Platz-Hauptbahnhof,4.1,67 votes,pub & bar,€1 - €10,€,https://www.google.com/maps/search/?api=1&query=4808.+Lucy+Bar+im+Belvedere+21%2C+S%C3%BCdtiroler+Platz-Hauptbahnhof%2C+Vienna,48.187103,16.3734414,"Südtiroler Platz-Hauptbahnhof, Vienna, Austria"
4365,Donautreff,Donauspital,4.1,93 votes,pizzeria,€1 - €10,€€,https://www.google.com/maps/search/?api=1&query=4809.+Donautreff%2C+Donauspital%2C+Vienna,48.2194301,16.4666399,"Donauspital, Vienna, Austria"
4366,Bonbonniere Pianobar,Stephansplatz,4.8,252 votes,cocktail bar,€9 - €22,€€,https://www.google.com/maps/search/?api=1&query=4810.+Bonbonniere+Pianobar%2C+Stephansplatz%2C+Vienna,48.2080838,16.3715166,"Stephansplatz, Vienna, Austria"
4367,Winery & Viticulture Wieselthaler Stefan,Oberlaa,5,535 votes,pub & bar,€9 - €22,€€,https://www.google.com/maps/search/?api=1&query=4811.+Winery+%26+Viticulture+Wieselthaler+Stefan%2C+Oberlaa%2C+Vienna,48.1423146,16.3998868,"Oberlaa, Vienna, Austria"
4368,Birdcage,Westbahnhof,4.9,296 votes,pub & bar,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=4812.+Birdcage%2C+Westbahnhof%2C+Vienna,48.1959052,16.3383872,"Westbahnhof, Vienna, Austria"
4369,pinar pizza und kebap,Ottakring,4,65 votes,pizzeria,,€,https://www.google.com/maps/search/?api=1&query=4813.+pinar+pizza+und+kebap%2C+Ottakring%2C+Vienna,48.2149546,16.3021535,"Ottakring, Vienna, Austria"
4370,Ghisallo,Pilgramgasse,3.9,67 votes,italian,€9 - €22,€€,https://www.google.com/maps/search/?api=1&query=4814.+Ghisallo%2C+Pilgramgasse%2C+Vienna,48.1921283,16.3542814,"Pilgramgasse, Vienna, Austria"
4371,Café Kreuzberg,Thaliastraße,4.7,501 votes,cafe,€1 - €20,€€,https://www.google.com/maps/search/?api=1&query=4815.+Caf%C3%A9+Kreuzberg%2C+Thaliastra%C3%9Fe%2C+Vienna,48.2078001,16.3380073,"Thaliastraße, Vienna, Austria"
4372,"PROSI Exotic Supermarket Food from Asia, Africa & Latin America",Burggasse-Stadthalle,4.9,2747 votes,indian,€2 - €6,€€,https://www.google.com/maps/search/?api=1&query=4816.+PROSI+Exotic+Supermarket+Food+from+Asia%2C+Africa+%26+Latin+America%2C+Burggasse-Stadthalle%2C+Vienna,48.2033124,16.3371994,"Burggasse-Stadthalle, Vienna, Austria"
4373,Kleines Café,Stephansplatz,4.9,3104 votes,cafe,€1 - €10,€€,https://www.google.com/maps/search/?api=1&query=4817.+Kleines+Caf%C3%A9%2C+Stephansplatz%2C+Vienna,48.2080838,16.3715166,"Stephansplatz, Vienna, Austria"
4374,Kurkonditorei Oberlaa,Oberlaa,4.9,3301 votes,cafe,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=4818.+Kurkonditorei+Oberlaa%2C+Oberlaa%2C+Vienna,48.1426704,16.4027298,"Kurkonditorei Oberlaa, Oberlaa, Vienna, Austria"
4375,City Kebap,Schlachthausgasse,4.4,316 votes,turkish,€1 - €10,€,https://www.google.com/maps/search/?api=1&query=4819.+City+Kebap%2C+Schlachthausgasse%2C+Vienna,48.1955378,16.4082334,"City Kebap, Schlachthausgasse, Vienna, Austria"
4376,Café Bendl,Rathaus,4.8,709 votes,cafe,€10 - €20,€,https://www.google.com/maps/search/?api=1&query=4820.+Caf%C3%A9+Bendl%2C+Rathaus%2C+Vienna,48.2108257,16.3565728,"Rathaus, Vienna, Austria"
4377,Pizzeria Wienerberg,Bahnhof Meidling,4.1,54 votes,pizzeria,,,https://www.google.com/maps/search/?api=1&query=4821.+Pizzeria+Wienerberg%2C+Bahnhof+Meidling%2C+Vienna,48.173527,16.3314176,"Bahnhof Meidling, Vienna, Austria"
4378,Cook Café & Bistro,Museumsquartier,4,80 votes,desserts,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=4822.+Cook+Caf%C3%A9+%26+Bistro%2C+Museumsquartier%2C+Vienna,48.2031826,16.3593538,"Museumsquartier, Vienna, Austria"
4379,TOGA,Schwedenplatz,4.8,1446 votes,cocktail bar,€10 - €30,€€,https://www.google.com/maps/search/?api=1&query=4823.+TOGA%2C+Schwedenplatz%2C+Vienna,48.2117248,16.3785895,"Schwedenplatz, Vienna, Austria"
4380,Fitzcarraldo Speakeasy,Neubaugasse,4.3,901 votes,pub & bar,€20 - €40,€€,https://www.google.com/maps/search/?api=1&query=4824.+Fitzcarraldo+Speakeasy%2C+Neubaugasse%2C+Vienna,48.1993161,16.3526723,"Neubaugasse, Vienna, Austria"
4381,Bergers Bar,Schwedenplatz,4.7,112 votes,cafe,€1 - €10,€€,https://www.google.com/maps/search/?api=1&query=4825.+Bergers+Bar%2C+Schwedenplatz%2C+Vienna,48.2117248,16.3785895,"Schwedenplatz, Vienna, Austria"
4382,CLUB1019,Friedensbrücke,4.7,470 votes,club,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=4826.+CLUB1019%2C+Friedensbr%C3%BCcke%2C+Vienna,48.22771,16.364119,"Friedensbrücke, Vienna, Austria"
4383,Ice Cream Shop Osvaldo Bortolotti,Kardinal-Nagl-Platz,4.7,987 votes,desserts,€1 - €10,€€,https://www.google.com/maps/search/?api=1&query=4827.+Ice+Cream+Shop+Osvaldo+Bortolotti%2C+Kardinal-Nagl-Platz%2C+Vienna,48.1975587,16.3998831,"Kardinal-Nagl-Platz, Vienna, Austria"
4384,Cafe Bar Francis.Vienna,Stephansplatz,5,512 votes,cafe,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=4828.+Cafe+Bar+Francis.Vienna%2C+Stephansplatz%2C+Vienna,48.2080838,16.3715166,"Stephansplatz, Vienna, Austria"
4385,Mocarello Caffé & Bar,Stephansplatz,5,758 votes,cafe,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=4829.+Mocarello+Caff%C3%A9+%26+Bar%2C+Stephansplatz%2C+Vienna,48.2080838,16.3715166,"Stephansplatz, Vienna, Austria"
4386,Platinum Vienna,Nestroyplatz,4.4,62 votes,unknown,,,https://www.google.com/maps/search/?api=1&query=4830.+Platinum+Vienna%2C+Nestroyplatz%2C+Vienna,48.2153104,16.3855453,"Nestroyplatz, Vienna, Austria"
4387,Suppenbar.at,Rathaus,4.4,98 votes,vegetarian,€1 - €10,€,https://www.google.com/maps/search/?api=1&query=4831.+Suppenbar.at%2C+Rathaus%2C+Vienna,48.2108257,16.3565728,"Rathaus, Vienna, Austria"
4388,VINI PER TUTTI,Rathaus,5,288 votes,wine bar,€10 - €20,€€,https://www.google.com/maps/search/?api=1&query=4832.+VINI+PER+TUTTI%2C+Rathaus%2C+Vienna,48.2108257,16.3565728,"Rathaus, Vienna, Austria"
